user_id,age,gender,language,login_time,character,c_type,mode,ranking
29390,29,Male,Finnish,97,Soldier,Healer,Mayhem,2029
29391,30,Male,Vietnamese,1439,Moira,Tank,Ranked,1298
29392,21,Male,Indonesian,808,Ana,Healer,CTF,1505
29393,23,Male,Greek,1032,Ashe,Healer,CTF,1398
29394,32,Female,Turkish,234,Sombra,Tank,Ranked,1333
29395,32,Male,Maltese,940,Widowmaker,Tank,Quick,1461
29396,24,Male,Indonesian,1352,Bastion,Healer,3VS3,1239
29397,33,Male,Turkish,45,Pharah,Healer,CTF,1571
29398,32,Other,Ukrainian,827,Reaper,Damage,3VS3,1819
29399,21,Other,German,421,Widowmaker,Damage,CTF,2278
29400,27,Male,Norwegian,780,Soldier,Tank,Solo,900
29401,31,Male,Estonian,1022,Widowmaker,Damage,Ranked,2275
29402,34,Male,Icelandic,1434,Reaper,Damage,Ranked,1280
29403,29,Male,Albanian,510,Moira,Tank,Quick,1569
29404,30,Male,Catalan,707,Tracer,Damage,Ranked,1301
29405,25,Female,Kuanyama,260,Doomfist,Tank,CTF,1920
29406,35,Male,Croatian,1113,Pharah,Tank,CTF,1292
29407,25,Female,Japanese,549,Reinhardt,Healer,Quick,1689
29408,13,Male,Czech,1166,Genji,Healer,CTF,2236
29409,30,Female,Japanese,316,Torbjorn,Tank,Mayhem,2872
29410,28,Male,Korean,973,Pharah,Healer,3VS3,1312
29411,25,Male,Marshallese,1432,Doomfist,Tank,Solo,1881
29412,18,Male,Portuguese,1140,Torbjorn,Tank,Quick,2163
29413,37,Female,Vietnamese,1405,Soldier,Damage,Quick,2137
29414,27,Male,Marshallese,715,Roadhog,Damage,Quick,1948
29415,21,Female,Japanese,445,Zarya,Healer,Solo,1442
29416,25,Male,Albanian,1418,Pharah,Healer,Solo,2978
29417,26,Male,Hindi,893,Widowmaker,Damage,CTF,1847
29418,22,Female,Slovenian,1214,Doomfist,Healer,3VS3,1545
29419,35,Male,English,188,Orisa,Tank,Ranked,1694
29420,22,Male,French,53,Bastion,Tank,Ranked,1409
29421,25,Male,Estonian,1014,Lucio,Healer,Ranked,1836
29422,34,Female,Romanian,809,Sombra,Healer,Quick,862
29423,24,Male,Finnish,780,Mercy,Tank,Ranked,2036
29424,35,Male,Indonesian,1249,Zarya,Tank,3VS3,1679
29425,23,Male,Albanian,1317,Baptiste,Damage,CTF,2113
29426,21,Male,Ukrainian,393,McCree,Damage,CTF,1251
29427,23,Female,Bulgarian,478,Torbjorn,Healer,3VS3,1700
29428,32,Male,Lithuanian,850,Widowmaker,Healer,3VS3,1681
29429,23,Male,Catalan,1255,Moira,Tank,3VS3,1850
29430,27,Male,Greek,1137,Ashe,Tank,3VS3,1288
29431,13,Male,Norwegian,1337,Ana,Healer,Solo,1411
29432,22,Male,Swedish,371,Torbjorn,Tank,Solo,2866
29433,20,Male,Maltese,527,Mei,Tank,CTF,2286
29434,27,Male,Catalan,820,Sigma,Damage,Solo,1858
29435,27,Male,Dutch,327,Reinhardt,Tank,Mayhem,1331
29436,16,Male,Mongolian,1222,Doomfist,Tank,Mayhem,1246
29437,23,Male,German,1400,Ashe,Tank,Ranked,1665
29438,23,Male,Italian,1179,Roadhog,Tank,Solo,1811
29439,36,Male,Spanish,1305,Ashe,Tank,Ranked,1675
29440,30,Female,Hebrew,983,Winston,Damage,Mayhem,2502
29441,27,Female,Italian,282,Zarya,Healer,Ranked,1207
29442,32,Male,Hindi,1323,Winston,Damage,Ranked,1048
29443,27,Male,Vietnamese,124,Tracer,Damage,3VS3,1969
29444,21,Female,Slovenian,806,Orisa,Healer,3VS3,1241
29445,26,Male,Dutch,1228,Zarya,Healer,CTF,1469
29446,32,Other,Lithuanian,258,Wrecking,Healer,Quick,1040
29447,19,Male,Russian,1105,Ashe,Healer,3VS3,1818
29448,34,Male,Hindi,708,D.Va,Damage,Ranked,1404
29449,25,Male,Catalan,138,Zenyatta,Healer,Solo,1726
29450,22,Male,Belarusian,865,Wrecking,Tank,CTF,2109
29451,22,Female,Korean,1315,Tracer,Damage,CTF,1650
29452,33,Male,Irish,187,Tracer,Damage,Mayhem,1600
29453,20,Male,Italian,589,Soldier,Damage,CTF,2821
29454,25,Male,Catalan,1105,Roadhog,Tank,3VS3,2018
29455,31,Female,Slovenian,716,Baptiste,Healer,Solo,1748
29456,30,Other,Marshallese,35,McCree,Healer,Quick,706
29457,27,Male,Chinese,1233,Winston,Tank,3VS3,1696
29458,15,Male,Ganda,913,Widowmaker,Tank,3VS3,1946
29459,28,Male,Danish,961,Brigitte,Tank,Solo,1968
29460,25,Male,Hindi,234,Mei,Healer,Mayhem,1955
29461,25,Male,Irish,478,Doomfist,Healer,Ranked,1744
29462,28,Male,Arabic,541,D.Va,Tank,3VS3,1190
29463,27,Male,Icelandic,103,Roadhog,Damage,Ranked,1801
29464,28,Other,Danish,331,Pharah,Tank,Mayhem,2701
29465,23,Female,Marshallese,1326,Echo,Healer,Mayhem,1904
29466,27,Other,Hebrew,558,Mei,Tank,Quick,2288
29467,40,Male,Maltese,54,Ana,Damage,Quick,533
29468,28,Male,Marshallese,1091,Ana,Tank,3VS3,1526
29469,21,Male,Romanian,583,Roadhog,Tank,Quick,2134
29470,25,Male,Irish,502,McCree,Damage,3VS3,1782
29471,21,Male,Ganda,744,Junkrat,Healer,CTF,1464
29472,31,Male,Marshallese,933,Widowmaker,Tank,Solo,2296
29473,26,Male,Turkish,516,Winston,Tank,Solo,1887
29474,15,Other,Norwegian,745,Zarya,Tank,3VS3,1292
29475,35,Male,Kuanyama,1242,Ashe,Healer,3VS3,1397
29476,15,Female,Slovenian,1013,Baptiste,Healer,Ranked,2140
29477,26,Male,Bosnian,1356,Mercy,Tank,Ranked,1904
29478,26,Male,French,804,Sigma,Tank,3VS3,1728
29479,17,Female,Finnish,341,Pharah,Healer,Quick,1382
29480,26,Male,Czech,1089,Ashe,Tank,Ranked,2567
29481,30,Male,Macedonian,1314,Zenyatta,Tank,Quick,1414
29482,27,Other,Estonian,234,Brigitte,Healer,Solo,2475
29483,32,Male,Maltese,887,Baptiste,Healer,Solo,745
29484,26,Male,Croatian,395,Symmetra,Tank,Solo,1391
29485,25,Male,Irish,694,Sigma,Healer,3VS3,1408
29486,17,Male,Latvian,503,Ashe,Tank,Solo,1968
29487,15,Male,Serbian,722,Brigitte,Damage,Mayhem,1190
29488,32,Male,Mongolian,763,Winston,Healer,Quick,2078
29489,25,Male,French,535,Doomfist,Tank,Solo,2127
29490,17,Male,Mongolian,919,Sombra,Tank,Solo,1320
29491,30,Other,Korean,718,Brigitte,Tank,3VS3,1792
29492,34,Male,Norwegian,1426,Genji,Healer,Solo,2111
29493,30,Male,Kuanyama,261,Hanzo,Tank,Ranked,2165
29494,16,Male,Bulgarian,1173,Winston,Damage,CTF,1574
29495,29,Male,Lithuanian,579,Orisa,Damage,3VS3,2222
29496,31,Male,Armenian,1408,Mercy,Healer,Quick,913
29497,21,Male,Armenian,588,Brigitte,Healer,CTF,2381
29498,19,Male,Greek,895,Baptiste,Tank,Solo,1717
29499,29,Female,Mongolian,485,Hanzo,Healer,3VS3,2710
29500,28,Male,Catalan,379,Pharah,Healer,3VS3,926
29501,32,Male,Danish,1174,Reaper,Damage,3VS3,1449
29502,32,Male,Vietnamese,257,Reaper,Damage,Quick,1685
29503,20,Male,Russian,1344,Wrecking,Damage,3VS3,1899
29504,29,Male,Thai,225,Doomfist,Damage,Quick,2185
29505,35,Male,Dutch,889,Mei,Healer,CTF,1609
29506,27,Male,Slovenian,432,Roadhog,Damage,Ranked,1433
29507,21,Female,Slovenian,1154,Hanzo,Damage,Solo,1611
29508,21,Male,Armenian,966,Symmetra,Damage,Quick,945
29509,21,Female,Lithuanian,914,McCree,Damage,Solo,1753
29510,35,Male,Spanish,1335,Widowmaker,Damage,Mayhem,1654
29511,24,Male,Italian,1411,Brigitte,Tank,Mayhem,620
29512,30,Male,Danish,464,Widowmaker,Damage,Mayhem,1960
29513,30,Male,Kuanyama,19,Ana,Tank,Quick,2248
29514,28,Male,Polish,752,Widowmaker,Tank,3VS3,1613
29515,22,Male,Mongolian,112,Widowmaker,Damage,Quick,1221
29516,40,Male,Thai,456,Baptiste,Tank,Solo,2651
29517,33,Male,Hungarian,1156,Tracer,Healer,Ranked,1939
29518,13,Male,Mongolian,1282,Hanzo,Healer,Solo,2367
29519,33,Male,Indonesian,210,Junkrat,Tank,CTF,2116
29520,31,Female,Marshallese,1074,Widowmaker,Damage,Quick,2133
29521,30,Male,Irish,745,Orisa,Healer,Mayhem,814
29522,35,Male,Kuanyama,1016,Roadhog,Tank,Quick,1721
29523,19,Male,Dutch,1258,Ana,Tank,Quick,2705
29524,28,Male,Turkish,1122,Baptiste,Tank,Ranked,2043
29525,31,Male,German,404,Moira,Healer,3VS3,2375
29526,35,Male,Turkish,50,Pharah,Healer,CTF,1899
29527,23,Male,Hindi,951,D.Va,Healer,Ranked,2242
29528,14,Female,Mongolian,168,Torbjorn,Healer,Solo,1229
29529,23,Male,Romanian,1082,Mei,Damage,Ranked,2284
29530,16,Female,Finnish,133,Ana,Damage,Solo,1710
29531,35,Male,Mongolian,173,Brigitte,Tank,3VS3,1172
29532,32,Male,Albanian,563,Sombra,Damage,Quick,1686
29533,25,Male,Spanish,784,D.Va,Healer,Mayhem,1373
29534,24,Male,Hindi,1036,Echo,Damage,Quick,2001
29535,38,Male,Portuguese,1212,Reinhardt,Damage,CTF,1389
29536,26,Male,French,44,Symmetra,Damage,Mayhem,2513
29537,32,Female,Mongolian,630,Pharah,Tank,CTF,1460
29538,22,Male,Lithuanian,88,Roadhog,Damage,CTF,1249
29539,33,Male,Vietnamese,686,Sigma,Tank,3VS3,823
29540,27,Male,Marshallese,202,McCree,Damage,3VS3,2505
29541,21,Male,Maltese,1434,Orisa,Healer,CTF,1774
29542,31,Female,Latvian,404,D.Va,Healer,Ranked,2059
29543,22,Female,Indonesian,842,Torbjorn,Tank,Mayhem,1774
29544,25,Male,Hindi,1382,Winston,Damage,Ranked,1936
29545,20,Female,Vietnamese,241,Bastion,Damage,Solo,1436
29546,20,Male,Czech,27,Pharah,Damage,3VS3,1853
29547,40,Male,Hungarian,698,Tracer,Damage,CTF,1521
29548,27,Male,Danish,199,Reaper,Healer,Quick,1482
29549,36,Female,Danish,720,Widowmaker,Damage,3VS3,1556
29550,22,Male,Turkish,646,Mei,Healer,Solo,1284
29551,26,Male,Vietnamese,65,Genji,Damage,Mayhem,1435
29552,24,Other,Kuanyama,649,Winston,Tank,Ranked,1140
29553,31,Male,Spanish,927,Mei,Tank,Quick,1354
29554,33,Other,Estonian,531,Hanzo,Healer,Quick,2210
29555,26,Male,Lithuanian,645,Bastion,Tank,Quick,1163
29556,23,Female,Hebrew,831,Reaper,Damage,Mayhem,1751
29557,20,Female,French,1117,Sombra,Tank,Mayhem,3126
29558,14,Female,Portuguese,897,Junkrat,Damage,Mayhem,1868
29559,30,Male,Swedish,683,Orisa,Tank,Ranked,2221
29560,30,Male,Latvian,443,Widowmaker,Healer,Ranked,1799
29561,33,Female,Finnish,112,Junkrat,Damage,3VS3,2154
29562,27,Male,Indonesian,1341,Junkrat,Damage,Quick,1840
29563,23,Male,Norwegian,1132,Tracer,Tank,3VS3,1719
29564,28,Male,Bulgarian,729,Orisa,Damage,CTF,2201
29565,34,Female,Albanian,933,Pharah,Damage,Ranked,1309
29566,27,Female,Turkish,163,Lucio,Tank,Solo,2423
29567,24,Male,Macedonian,1060,Soldier,Healer,Mayhem,1726
29568,19,Female,Portuguese,490,Orisa,Healer,3VS3,1991
29569,21,Male,Hindi,488,Widowmaker,Tank,3VS3,2307
29570,28,Male,French,242,Widowmaker,Healer,CTF,1639
29571,36,Male,Lithuanian,641,Winston,Healer,CTF,1345
29572,32,Female,Catalan,751,Widowmaker,Tank,3VS3,1062
29573,30,Other,Bosnian,884,D.Va,Tank,Ranked,1455
29574,25,Male,Estonian,1238,Lucio,Tank,Quick,1400
29575,25,Female,Slovenian,591,D.Va,Tank,Solo,1696
29576,21,Male,Hebrew,888,Reinhardt,Healer,Solo,1599
29577,22,Male,Irish,202,Symmetra,Tank,Quick,1863
29578,34,Male,Irish,957,Reinhardt,Damage,Mayhem,1120
29579,28,Male,Danish,145,Winston,Healer,CTF,1432
29580,24,Other,Hebrew,985,Lucio,Damage,3VS3,1712
29581,31,Male,Indonesian,1072,Hanzo,Damage,Mayhem,1858
29582,22,Male,Latvian,1119,Zarya,Healer,Ranked,1312
29583,25,Other,Croatian,994,Brigitte,Healer,Ranked,2223
29584,7,Male,Irish,1063,Torbjorn,Tank,Solo,1329
29585,31,Male,Danish,1028,Reinhardt,Healer,Quick,2404
29586,32,Male,Armenian,388,Brigitte,Tank,Solo,1294
29587,41,Male,Hebrew,497,Junkrat,Damage,Mayhem,2055
29588,25,Male,Czech,1367,Soldier,Tank,Solo,1711
29589,27,Male,Indonesian,127,Mercy,Healer,Quick,980
29590,25,Male,Bosnian,449,Brigitte,Damage,CTF,1841
29591,34,Male,Catalan,323,Soldier,Damage,Mayhem,2697
29592,24,Female,Japanese,321,Hanzo,Tank,Quick,1451
29593,39,Female,Turkish,211,McCree,Damage,Quick,1853
29594,17,Male,Yoruba,290,Moira,Healer,3VS3,1796
29595,35,Male,Spanish,1023,Roadhog,Damage,Solo,2087
29596,34,Male,German,1207,Hanzo,Damage,Mayhem,969
29597,21,Male,Portuguese,1197,Hanzo,Healer,Mayhem,2306
29598,24,Male,Albanian,296,Moira,Tank,Ranked,1861
29599,31,Male,Italian,974,Sigma,Damage,Mayhem,1061
29600,28,Male,Icelandic,814,D.Va,Damage,Ranked,2474
29601,31,Female,Bosnian,1332,Moira,Tank,Mayhem,1962
29602,21,Male,Norwegian,709,Echo,Tank,Ranked,1867
29603,23,Female,Italian,799,Baptiste,Tank,CTF,1257
29604,25,Male,Czech,1251,Doomfist,Healer,3VS3,1465
29605,27,Female,Vietnamese,1244,Widowmaker,Damage,Quick,1596
29606,34,Male,Hindi,1096,Baptiste,Tank,Solo,2057
29607,31,Male,Danish,1362,Ashe,Tank,Ranked,1549
29608,20,Female,Irish,18,Widowmaker,Tank,CTF,1701
29609,25,Male,Russian,1175,Baptiste,Healer,CTF,2468
29610,24,Female,Turkish,1320,Mei,Tank,Mayhem,914
29611,21,Male,Vietnamese,459,Torbjorn,Tank,Solo,1104
29612,15,Male,Ganda,77,Symmetra,Healer,3VS3,2066
29613,26,Male,German,513,Zenyatta,Healer,Quick,1023
29614,35,Male,Hungarian,1133,Zenyatta,Tank,3VS3,1772
29615,25,Male,Greek,121,Mercy,Tank,Ranked,2745
29616,27,Male,Italian,200,Sigma,Healer,Ranked,2604
29617,25,Male,Slovenian,1239,Lucio,Damage,CTF,1856
29618,26,Male,French,1028,Bastion,Damage,Mayhem,1103
29619,22,Female,Lithuanian,1377,Brigitte,Tank,Solo,1814
29620,32,Female,Mongolian,298,Reinhardt,Tank,Quick,2261
29621,19,Male,Yoruba,731,Mercy,Healer,CTF,2209
29622,27,Other,Swedish,497,Tracer,Damage,Ranked,2109
29623,21,Male,Thai,51,Widowmaker,Healer,Mayhem,3109
29624,26,Male,Lithuanian,1136,Mercy,Damage,Quick,2121
29625,22,Male,Hebrew,1190,Roadhog,Tank,Solo,785
29626,22,Male,Czech,501,Zarya,Healer,Solo,2350
29627,25,Male,Armenian,75,Junkrat,Damage,3VS3,1939
29628,35,Male,Japanese,513,Orisa,Healer,3VS3,1784
29629,27,Female,Armenian,585,Genji,Tank,Mayhem,1603
29630,33,Male,Icelandic,1122,Bastion,Damage,Quick,1367
29631,30,Male,Korean,364,Bastion,Tank,CTF,1128
29632,21,Male,Chinese,199,Brigitte,Healer,3VS3,1996
29633,24,Female,Belarusian,646,Ana,Damage,3VS3,1257
29634,23,Female,Romanian,414,Doomfist,Tank,3VS3,2277
29635,35,Female,Thai,785,Tracer,Tank,Quick,687
29636,21,Male,Afrikaans,1235,Ana,Tank,Quick,1700
29637,28,Male,Bosnian,283,Pharah,Healer,Solo,1077
29638,41,Male,Indonesian,573,Soldier,Tank,Mayhem,1848
29639,31,Male,English,780,Reaper,Tank,Mayhem,1574
29640,24,Male,Ganda,222,Ana,Damage,Quick,1559
29641,25,Other,Bosnian,834,Sombra,Healer,Mayhem,2063
29642,17,Female,Portuguese,377,Bastion,Damage,CTF,2595
29643,29,Male,Korean,1151,Soldier,Tank,3VS3,1177
29644,18,Female,Slovenian,473,Ashe,Healer,Quick,1586
29645,30,Male,Japanese,768,Moira,Damage,Solo,1381
29646,25,Male,Swedish,477,Hanzo,Healer,Quick,2098
29647,37,Male,Afrikaans,1373,Zarya,Tank,Ranked,2547
29648,25,Male,Vietnamese,774,Sombra,Tank,Mayhem,1390
29649,30,Male,Mongolian,108,Widowmaker,Healer,Mayhem,1697
29650,33,Male,Italian,413,Hanzo,Damage,CTF,1309
29651,22,Male,Lithuanian,1364,Doomfist,Damage,Solo,1613
29652,36,Male,Czech,1209,Orisa,Healer,3VS3,914
29653,27,Male,Armenian,362,Winston,Damage,CTF,1985
29654,35,Male,Afrikaans,666,Lucio,Tank,Mayhem,1879
29655,22,Male,French,839,Reinhardt,Tank,CTF,1606
29656,32,Female,German,520,Zarya,Damage,Ranked,2600
29657,27,Male,Arabic,683,Orisa,Healer,CTF,1020
29658,28,Male,Bosnian,767,Widowmaker,Healer,Ranked,1714
29659,26,Male,Icelandic,679,Reinhardt,Tank,Ranked,461
29660,26,Other,Latvian,829,Torbjorn,Tank,CTF,1358
29661,27,Male,Chinese,369,Wrecking,Healer,Solo,2121
29662,29,Male,Polish,241,Junkrat,Damage,Ranked,2285
29663,27,Female,Lithuanian,239,Zarya,Damage,3VS3,3212
29664,32,Male,Swedish,255,Reinhardt,Healer,Mayhem,2459
29665,28,Male,Czech,1074,D.Va,Damage,Solo,1649
29666,42,Male,Icelandic,827,Ana,Damage,Ranked,1411
29667,34,Female,Maltese,249,McCree,Healer,Ranked,2407
29668,30,Female,Italian,913,D.Va,Damage,Solo,1219
29669,35,Female,Dutch,1328,Tracer,Tank,Mayhem,1101
29670,24,Male,Norwegian,1437,Symmetra,Healer,3VS3,2304
29671,25,Male,Swedish,1156,Torbjorn,Healer,Quick,1683
29672,32,Other,Catalan,134,Zenyatta,Damage,Quick,1891
29673,33,Male,Belarusian,455,Doomfist,Tank,3VS3,2429
29674,38,Male,German,187,Tracer,Damage,3VS3,1928
29675,24,Other,Hungarian,567,Hanzo,Healer,Mayhem,1421
29676,26,Male,Chinese,292,Brigitte,Damage,CTF,1688
29677,24,Male,Dutch,575,Wrecking,Healer,Solo,1918
29678,17,Other,Ganda,443,McCree,Damage,Ranked,2072
29679,35,Other,Italian,134,Symmetra,Healer,Quick,1236
29680,24,Female,Croatian,970,Hanzo,Tank,Ranked,2167
29681,32,Female,Japanese,980,Winston,Tank,Mayhem,2158
29682,31,Male,Arabic,603,Zenyatta,Healer,Ranked,1180
29683,26,Male,Croatian,1409,Sombra,Healer,Quick,1311
29684,30,Male,Irish,588,McCree,Damage,Quick,2191
29685,38,Female,Kuanyama,563,Sombra,Damage,Quick,2095
29686,31,Male,Malagasy,721,Ashe,Healer,Quick,382
29687,2,Male,Vietnamese,123,Sigma,Healer,Quick,1251
29688,25,Male,Slovenian,292,Genji,Healer,Solo,1042
29689,29,Female,Mongolian,20,Tracer,Tank,CTF,1599
29690,19,Male,Italian,109,Wrecking,Healer,Mayhem,1362
29691,30,Female,Estonian,155,Zarya,Healer,Ranked,1240
29692,20,Male,English,1291,Baptiste,Damage,Ranked,1532
29693,25,Male,Irish,960,Tracer,Tank,Quick,681
29694,21,Male,Macedonian,492,Ana,Tank,Mayhem,1694
29695,29,Male,Dutch,699,Zenyatta,Damage,Ranked,1816
29696,30,Male,Thai,965,D.Va,Damage,3VS3,1319
29697,25,Male,Maltese,1197,Junkrat,Tank,Quick,1103
29698,31,Male,Afrikaans,824,Symmetra,Healer,Mayhem,2175
29699,20,Female,Mongolian,283,Pharah,Healer,Ranked,1632
29700,27,Male,Catalan,860,Mercy,Tank,3VS3,2299
29701,21,Male,Bulgarian,1217,Tracer,Tank,Ranked,1932
29702,21,Female,Ganda,182,Reaper,Tank,Quick,1717
29703,31,Male,English,806,Widowmaker,Damage,Mayhem,1195
29704,29,Male,Maltese,1397,Baptiste,Tank,CTF,1487
29705,27,Male,Lithuanian,764,Reinhardt,Healer,CTF,1657
29706,24,Male,Ukrainian,696,Mercy,Damage,3VS3,1837
29707,26,Male,Turkish,1247,Ashe,Tank,Solo,1202
29708,20,Male,Vietnamese,872,Widowmaker,Healer,Ranked,920
29709,34,Male,Norwegian,830,Mei,Damage,Mayhem,1290
29710,24,Male,Finnish,180,Hanzo,Tank,3VS3,2098
29711,20,Male,Danish,1400,Roadhog,Healer,3VS3,2240
29712,22,Male,Kuanyama,420,Wrecking,Damage,3VS3,1876
29713,28,Male,Bosnian,869,Sigma,Tank,CTF,1951
29714,22,Male,Slovenian,590,Orisa,Damage,Ranked,1810
29715,30,Male,Yoruba,187,Bastion,Tank,Mayhem,1964
29716,28,Male,Ukrainian,788,Zarya,Healer,Mayhem,1783
29717,33,Male,Marshallese,319,Brigitte,Tank,Solo,2613
29718,31,Other,Japanese,364,Mercy,Tank,Quick,1810
29719,35,Female,German,1096,Mei,Tank,Quick,2331
29720,27,Male,Arabic,766,Zenyatta,Damage,Ranked,1347
29721,27,Male,Icelandic,59,Baptiste,Tank,Solo,1714
29722,28,Female,Finnish,626,Mei,Damage,CTF,667
29723,22,Male,Japanese,674,Junkrat,Healer,Solo,839
29724,29,Female,Dutch,1416,Junkrat,Damage,3VS3,924
29725,28,Female,Catalan,411,Ana,Tank,Ranked,1001
29726,29,Male,Czech,25,Torbjorn,Healer,Solo,962
29727,20,Male,Norwegian,1407,Sombra,Healer,Ranked,1799
29728,29,Female,Hebrew,629,Doomfist,Damage,3VS3,1099
29729,28,Male,Yoruba,795,Ashe,Damage,Solo,1538
29730,21,Male,Mongolian,152,Baptiste,Healer,Mayhem,1310
29731,27,Female,Icelandic,735,Sigma,Damage,CTF,2348
29732,25,Male,Dutch,952,Orisa,Tank,Ranked,2119
29733,17,Female,Kuanyama,20,Echo,Tank,Solo,2084
29734,21,Male,Bulgarian,848,Echo,Healer,Mayhem,973
29735,36,Male,Afrikaans,1081,Orisa,Healer,Mayhem,2556
29736,28,Male,Spanish,236,Pharah,Tank,Mayhem,2193
29737,20,Other,Icelandic,863,Doomfist,Healer,3VS3,2427
29738,17,Male,Portuguese,1042,Sigma,Healer,Mayhem,2451
29739,30,Male,Belarusian,438,Bastion,Healer,Solo,2609
29740,23,Male,Malagasy,841,Reaper,Tank,3VS3,2111
29741,33,Female,Korean,553,Lucio,Tank,Ranked,1335
29742,26,Male,Spanish,1007,Pharah,Healer,Solo,2696
29743,32,Male,Serbian,337,Sigma,Healer,Solo,1375
29744,12,Male,Vietnamese,619,McCree,Healer,Quick,1190
29745,24,Male,Mongolian,201,Bastion,Healer,Solo,1826
29746,32,Male,Italian,1116,Sombra,Damage,Quick,1828
29747,36,Male,Bulgarian,1418,Mercy,Damage,Ranked,1740
29748,23,Male,Spanish,295,Junkrat,Tank,Ranked,1837
29749,23,Male,Lithuanian,773,D.Va,Tank,Quick,1736
29750,29,Male,Norwegian,743,Soldier,Healer,Solo,2054
29751,26,Other,Ukrainian,634,Sombra,Tank,Ranked,2394
29752,26,Female,Maltese,1286,Moira,Damage,Ranked,2266
29753,33,Male,Irish,812,Bastion,Healer,CTF,995
29754,31,Male,Catalan,832,Pharah,Tank,CTF,1767
29755,16,Male,Turkish,704,Ana,Damage,3VS3,1378
29756,21,Male,Armenian,697,Sombra,Tank,Solo,2432
29757,30,Male,French,423,Winston,Tank,Mayhem,1760
29758,27,Female,Thai,395,Zenyatta,Damage,Mayhem,1259
29759,29,Male,Albanian,530,Hanzo,Damage,Ranked,2237
29760,27,Male,French,1060,Zarya,Damage,CTF,1286
29761,22,Male,Catalan,1156,Sombra,Tank,Ranked,1529
29762,34,Male,Indonesian,798,Moira,Tank,Quick,1211
29763,22,Male,Marshallese,742,Symmetra,Healer,Quick,2464
29764,31,Male,Vietnamese,418,Hanzo,Healer,Solo,1870
29765,22,Male,Italian,495,Ashe,Healer,Ranked,1621
29766,27,Male,Latvian,1108,Soldier,Tank,Mayhem,1368
29767,32,Male,Finnish,261,Sombra,Tank,Quick,1345
29768,30,Male,Polish,42,Reinhardt,Tank,CTF,995
29769,8,Female,Yoruba,506,Pharah,Damage,Mayhem,1021
29770,29,Male,Macedonian,1125,Reinhardt,Healer,CTF,1770
29771,34,Female,Afrikaans,109,Zenyatta,Healer,Mayhem,1811
29772,22,Male,Bulgarian,1349,Ashe,Healer,Quick,1699
29773,38,Male,English,141,Lucio,Damage,Mayhem,1753
29774,33,Male,Russian,64,Mei,Healer,CTF,684
29775,12,Male,Latvian,444,Brigitte,Tank,CTF,1746
29776,21,Male,Irish,440,McCree,Damage,Solo,1291
29777,26,Male,Hungarian,637,Lucio,Damage,Quick,1957
29778,21,Male,Maltese,1415,Doomfist,Tank,Ranked,428
29779,24,Other,Irish,219,Reaper,Healer,3VS3,1412
29780,23,Female,Serbian,655,Reaper,Tank,Ranked,1946
29781,25,Male,Hindi,1281,Baptiste,Damage,CTF,1150
29782,28,Male,Russian,593,Echo,Damage,Ranked,1430
29783,27,Female,Estonian,124,Sigma,Tank,Quick,1727
29784,26,Male,Greek,15,Sombra,Damage,CTF,2240
29785,23,Male,Estonian,1091,Doomfist,Tank,Mayhem,1214
29786,24,Male,Portuguese,852,Ana,Damage,CTF,1349
29787,22,Male,German,20,Echo,Healer,Ranked,2089
29788,32,Male,Hindi,951,Junkrat,Damage,CTF,1385
29789,27,Female,Japanese,619,Lucio,Healer,Quick,2093
29790,29,Male,Arabic,902,Sombra,Healer,Ranked,1867
29791,34,Male,Turkish,10,Symmetra,Healer,Ranked,1730
29792,38,Male,Portuguese,371,Genji,Damage,Mayhem,1124
29793,27,Female,Spanish,1389,Junkrat,Healer,Mayhem,1673
29794,36,Male,Hungarian,692,Reinhardt,Damage,Mayhem,1324
29795,35,Other,Irish,335,Ashe,Damage,Mayhem,1217
29796,25,Female,Kuanyama,144,Ana,Tank,Ranked,1734
29797,28,Male,Arabic,662,Zenyatta,Damage,Solo,2663
29798,31,Male,Thai,1224,Mei,Damage,Quick,1922
29799,14,Male,Norwegian,771,McCree,Healer,Ranked,2653
29800,21,Male,Swedish,1346,McCree,Healer,Mayhem,2072
29801,38,Male,Vietnamese,1096,Winston,Tank,CTF,1541
29802,12,Male,Mongolian,618,Widowmaker,Damage,Mayhem,2192
29803,20,Male,Hindi,1380,Tracer,Healer,Quick,1589
29804,19,Male,Hindi,331,Sigma,Healer,Mayhem,1636
29805,25,Male,Bosnian,543,Sigma,Damage,3VS3,2433
29806,17,Male,Bosnian,856,Sombra,Tank,3VS3,1989
29807,30,Male,English,1121,Symmetra,Healer,Solo,1058
29808,21,Male,Turkish,1226,Lucio,Damage,3VS3,1308
29809,27,Male,Hindi,1165,Reaper,Healer,Solo,1678
29810,41,Male,French,592,Reaper,Damage,Mayhem,1953
29811,21,Male,Yoruba,444,Ana,Healer,Solo,1651
29812,24,Male,Portuguese,384,D.Va,Damage,Quick,1732
29813,32,Female,Bulgarian,305,Genji,Tank,Mayhem,1547
29814,26,Male,Macedonian,77,Zarya,Damage,Mayhem,2040
29815,24,Male,Lithuanian,464,Baptiste,Damage,CTF,1548
29816,34,Other,Hindi,1054,Baptiste,Tank,3VS3,984
29817,22,Male,Bosnian,762,Echo,Healer,Quick,1767
29818,27,Other,Thai,469,Reinhardt,Healer,Solo,1803
29819,26,Male,Ukrainian,1117,Reaper,Tank,CTF,1599
